"","V161086","V161087","V161092","V161093","V161095","V161096","V161158x","V161267","V161270","V161310b","V161310c","V161310d","V161310e","V161310f","V161342","V161361x","V162031x","V162034a","V162078","V162079","V162171","V162239","V162240","V162241","V162242","V162333","V162334","V162335","V162336","V162337","V162338","V162339","V162340","V162341","V162342"
"967",85,0,85,85,70,15,2,49,16,0,0,0,0,0,1,24,1,1,85,15,3,1,1,2,1,6,6,6,5,7,6,7,5,5,6
"968",50,90,75,-89,50,50,2,82,5,0,0,0,0,0,2,1,-1,-1,998,100,99,2,2,2,2,7,-9,7,6,5,5,-9,-9,-9,-9
"969",0,0,30,50,15,15,4,32,10,0,0,0,0,0,2,3,-1,-1,30,30,99,2,2,1,1,6,4,4,4,7,4,7,1,7,1
"970",0,85,0,0,0,85,6,47,13,0,0,0,0,0,1,26,1,2,0,85,5,2,2,2,3,7,6,7,2,4,2,6,1,7,4
"971",0,70,0,0,40,50,5,53,11,0,0,0,0,0,2,7,1,2,0,100,4,2,2,1,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
"972",0,85,60,15,50,50,4,19,10,0,0,0,0,0,2,2,-1,-1,40,85,99,2,2,1,1,4,4,6,6,6,2,6,1,5,4
"973",85,0,100,85,100,0,1,47,11,1,0,0,0,0,2,11,1,1,85,0,99,2,2,2,1,5,1,6,1,6,5,7,5,6,7
"974",70,0,100,60,85,30,1,71,11,0,0,0,0,0,2,9,1,1,60,0,2,3,1,1,3,6,5,5,5,4,3,6,5,5,4
"975",0,0,15,0,0,0,4,57,9,0,1,0,0,0,1,2,-1,-1,50,50,99,2,2,1,2,6,6,6,6,6,5,6,3,4,4
"976",15,70,40,60,60,85,5,64,9,0,0,0,0,0,1,9,0,-1,20,50,6,2,2,1,2,5,1,6,1,4,6,6,1,6,2
"977",85,0,100,85,60,50,3,59,12,0,0,1,0,0,2,15,1,1,85,0,2,1,1,2,1,5,5,5,6,7,7,5,5,5,3
"978",50,50,60,60,50,50,3,71,8,0,0,0,0,0,-9,-9,-1,-1,60,60,5,2,2,1,2,6,1,7,6,5,7,7,1,7,1
"979",15,85,15,15,-88,-88,-8,48,13,0,0,0,0,0,2,7,0,-1,15,85,99,2,2,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
"980",50,50,50,50,50,50,4,47,6,-9,-9,-9,-9,-9,2,1,0,-1,50,50,99,2,2,1,3,4,4,4,4,4,4,4,4,4,4
"981",85,0,100,70,85,0,1,-9,13,-9,-9,-9,-9,-9,2,1,-1,-1,85,0,2,3,2,3,3,6,1,6,1,6,4,6,4,6,2
"982",0,70,0,0,50,50,4,61,9,0,0,0,0,0,1,12,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"983",0,60,0,100,50,50,2,61,9,0,0,0,0,0,-9,-9,-1,-1,0,85,4,2,2,1,2,4,1,7,5,6,6,6,5,7,1
"984",30,15,0,50,85,15,3,58,10,0,0,0,0,1,2,3,1,-1,40,40,99,2,2,2,1,4,1,5,4,6,3,7,6,5,2
"985",60,50,50,50,50,50,3,36,7,0,0,0,0,0,1,1,-1,-1,60,50,5,2,2,1,2,5,4,5,5,5,5,5,3,5,5
"986",60,50,80,50,90,80,5,19,7,1,0,0,0,0,1,1,1,2,60,100,99,1,2,1,2,7,6,6,6,6,6,6,6,6,6
"987",0,85,0,30,0,85,7,47,13,0,0,0,0,0,2,20,1,2,0,100,7,2,1,2,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
"988",0,100,0,0,0,85,7,31,13,0,0,0,0,0,2,7,1,2,0,100,7,2,2,1,1,5,2,7,4,4,3,6,1,2,4
"989",85,40,100,70,60,-88,1,72,10,1,0,0,0,0,2,1,1,1,85,998,99,3,3,3,3,4,1,7,1,6,4,7,6,5,4
"990",15,85,15,60,70,40,2,54,11,0,0,0,0,0,2,5,0,-1,70,15,3,2,2,1,2,1,3,6,7,1,7,7,7,2,7
"991",50,50,50,0,-88,-88,4,70,8,0,0,0,0,0,1,-9,-1,-1,50,50,99,2,3,3,3,4,4,7,4,4,6,7,4,6,5
"992",70,40,40,50,70,50,-8,21,10,0,0,0,0,0,2,9,-1,-1,60,60,99,2,2,1,2,5,1,7,5,5,5,6,2,5,2
"993",70,0,50,70,60,30,3,-9,10,0,0,0,0,0,2,-9,1,1,60,0,99,2,2,1,3,6,1,7,1,6,2,7,2,7,7
"994",0,15,50,0,50,85,6,24,9,0,1,0,0,0,2,5,0,-1,15,15,99,2,2,1,1,6,4,7,4,5,1,6,1,4,4
"995",0,70,15,15,0,85,7,90,13,0,0,0,0,0,2,15,1,2,0,60,6,2,3,2,3,4,2,3,3,3,6,6,6,4,4
"996",30,60,30,30,30,60,6,38,12,0,0,0,0,0,2,24,1,2,15,40,6,1,2,2,1,6,4,6,4,5,2,6,2,5,4
"997",0,60,85,50,60,60,5,47,12,0,0,0,0,0,2,11,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"998",70,15,85,60,40,40,-8,43,10,1,0,0,0,0,2,7,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"999",20,100,50,20,50,80,4,43,9,0,0,0,0,0,2,1,-1,-1,50,100,4,2,2,1,2,6,6,6,6,6,6,6,6,6,6
"1000",30,50,70,40,60,15,3,20,9,0,0,0,0,0,1,27,1,1,40,15,3,1,2,2,1,6,6,5,2,6,1,5,5,4,1
"1001",60,15,70,60,60,40,3,24,13,0,0,0,0,0,1,9,1,1,60,15,3,1,1,2,1,6,5,6,5,5,2,5,5,4,2
"1002",100,0,100,85,85,40,1,80,13,0,0,0,0,0,2,20,1,1,100,20,2,3,3,3,3,7,5,7,5,7,3,7,1,7,7
"1003",0,85,15,0,15,40,6,64,13,0,0,0,0,0,1,14,1,2,0,85,5,2,2,1,1,4,4,6,4,5,7,6,2,6,5
"1004",0,70,0,0,0,70,7,68,13,0,0,0,0,0,2,28,1,-1,0,85,6,2,3,1,1,5,1,7,1,7,5,6,1,7,1
"1005",70,70,70,85,-88,-88,4,35,8,0,0,0,0,0,1,2,0,-1,70,70,4,1,2,2,1,6,1,6,1,6,4,5,2,7,2
"1006",70,0,70,70,60,30,1,46,15,0,0,0,0,0,1,24,1,1,70,15,3,1,1,2,2,5,2,6,3,5,3,5,2,5,1
"1007",40,70,40,100,50,50,4,33,9,0,0,0,0,0,1,19,-1,-1,40,60,4,2,2,2,1,5,5,7,2,6,5,6,2,7,2
"1008",0,85,0,30,0,100,7,73,12,0,0,0,0,0,1,20,1,2,15,85,6,2,2,2,1,3,1,4,2,6,6,4,5,4,6
"1009",85,50,100,85,60,0,5,70,11,0,0,0,0,0,1,17,1,1,60,0,5,2,2,2,1,6,5,5,2,7,6,7,1,2,3
"1010",85,0,100,85,60,15,1,53,16,0,0,0,0,1,2,23,1,1,85,0,3,1,1,2,1,6,3,7,2,6,6,6,2,6,2
"1011",85,70,100,100,100,50,1,37,10,1,0,0,0,0,2,1,1,-9,85,40,4,1,2,2,1,7,1,7,1,7,5,6,1,7,2
"1012",40,100,15,85,40,60,2,79,9,0,0,0,0,0,2,11,1,2,40,70,99,2,2,1,2,4,1,7,2,6,6,6,2,6,3
"1013",0,100,0,0,0,100,7,42,11,0,0,0,0,0,2,-9,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1014",0,70,0,70,20,70,5,60,9,0,0,0,0,0,1,16,1,2,0,85,4,2,2,3,3,5,5,6,3,5,3,3,1,5,2
"1015",15,15,60,60,60,40,2,76,10,0,0,0,0,0,1,24,1,1,60,60,4,2,2,1,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
"1016",100,0,100,100,85,30,1,70,9,0,0,0,0,1,1,12,1,1,100,0,99,2,2,2,1,5,5,7,6,5,7,7,2,7,2
"1017",0,70,0,0,0,70,7,66,13,0,0,0,0,0,2,26,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1018",70,70,85,40,40,40,5,72,13,0,0,0,0,0,2,1,1,2,50,60,5,2,1,1,1,6,1,7,1,6,6,6,1,7,4
"1019",0,0,15,15,50,50,6,50,12,0,0,0,0,0,2,15,1,-8,0,15,99,3,2,3,3,2,6,6,7,1,4,4,4,1,5
"1020",50,30,60,85,70,70,5,34,10,1,0,0,0,0,2,13,1,-1,50,50,99,2,2,1,1,5,4,7,6,6,2,7,4,5,3
"1021",0,60,0,15,0,60,7,46,6,0,0,0,0,0,2,3,1,2,0,100,6,2,2,1,3,6,3,6,4,7,4,7,6,4,1
"1022",15,85,15,40,30,85,7,68,10,0,0,0,0,0,1,-9,1,2,0,85,6,2,2,2,1,2,3,6,4,5,5,3,1,6,4
"1023",85,0,100,85,85,40,1,25,13,1,0,0,0,0,2,11,1,1,85,15,2,2,1,1,1,6,4,7,6,6,5,7,3,5,4
"1024",0,100,15,0,0,100,4,71,9,0,0,0,0,1,1,17,1,2,0,100,4,2,2,2,2,6,6,7,6,5,2,5,6,6,4
"1025",70,0,85,85,70,60,2,37,10,0,0,0,0,0,2,13,1,1,85,0,3,2,2,1,1,6,5,6,3,5,3,5,2,6,5
"1026",20,80,20,60,10,70,3,50,9,0,0,0,0,0,1,13,0,-1,60,40,99,2,2,2,2,7,6,7,6,6,6,5,7,6,7
"1027",50,30,50,50,50,50,3,37,9,0,0,0,0,0,1,9,1,3,50,50,99,2,2,2,1,4,4,6,5,2,3,5,1,6,2
"1028",85,0,85,70,85,15,2,41,9,0,1,0,0,0,2,12,1,1,100,15,2,2,1,1,1,5,3,5,4,6,5,6,3,5,3
"1029",60,0,100,85,85,15,2,20,10,1,0,0,0,0,2,1,0,-1,60,0,3,2,2,1,1,5,4,7,5,5,3,3,2,4,1
"1030",0,60,70,40,50,50,4,32,10,0,1,0,0,0,1,18,0,-1,0,70,99,2,1,1,2,5,6,5,2,7,1,7,3,6,1
"1031",30,40,15,15,50,50,6,59,14,0,0,0,0,0,2,22,1,2,15,70,5,2,2,3,3,6,2,7,3,4,2,6,3,7,4
"1032",30,0,60,30,30,0,3,23,13,0,0,0,0,0,1,23,1,1,60,0,1,1,1,2,1,1,6,4,5,7,7,7,5,6,1
"1033",50,85,70,40,40,60,5,62,13,0,0,0,0,0,1,28,1,2,30,70,4,-9,2,2,1,7,2,7,2,6,1,6,2,6,2
"1034",52,52,97,100,52,0,1,41,9,1,0,0,0,0,2,1,1,1,60,70,5,2,2,1,1,7,6,4,5,6,3,3,2,5,4
"1035",40,0,85,70,60,0,3,74,14,0,0,0,0,0,2,23,1,1,60,0,1,1,1,2,1,7,1,7,1,7,1,3,1,5,4
"1036",60,100,15,30,-99,-99,5,-9,10,0,0,0,0,0,2,9,1,2,50,70,4,2,2,1,2,6,4,7,4,5,4,5,1,4,4
"1037",0,85,0,50,0,70,7,40,14,0,0,0,0,0,1,24,1,2,0,85,6,2,2,2,1,5,5,7,6,6,5,4,3,5,3
"1038",70,0,85,60,70,70,3,-9,12,0,0,0,0,0,2,1,1,1,60,30,4,2,2,2,1,4,4,6,5,4,4,6,4,4,6
"1039",0,60,0,15,15,70,7,30,15,0,0,0,0,0,2,19,1,-1,15,70,7,2,2,2,1,7,5,6,3,5,1,5,1,6,4
"1040",30,15,50,50,30,40,6,31,13,0,0,0,0,0,1,13,1,-1,15,30,5,2,1,2,1,2,2,6,2,6,7,5,5,6,3
"1041",5,30,40,40,25,40,5,34,13,0,0,0,0,0,1,18,1,-1,10,20,4,2,1,2,1,5,4,5,1,7,4,3,3,5,5
"1042",40,70,60,50,70,85,6,58,9,0,0,0,0,1,1,17,1,2,50,70,4,2,2,1,2,6,5,6,6,6,6,7,6,6,6
"1043",85,0,100,70,85,15,1,68,14,0,0,0,0,0,2,14,1,1,100,0,2,1,1,2,1,6,2,6,2,6,3,7,2,6,2
"1044",15,60,40,15,40,70,6,32,10,0,0,0,0,0,1,25,1,2,30,60,5,2,2,2,2,7,5,6,2,6,2,5,3,7,5
"1045",50,40,30,70,50,40,4,-9,8,0,0,0,0,1,1,21,0,-1,40,40,4,2,2,2,2,5,4,7,4,6,5,6,4,4,4
"1046",70,15,70,70,85,30,1,78,3,0,0,0,0,0,2,5,1,1,85,0,6,2,2,1,2,7,7,6,6,6,5,6,6,5,5
"1047",85,15,100,85,60,30,3,45,13,1,0,0,0,0,1,25,1,1,70,30,4,1,1,2,1,4,3,6,1,6,5,6,4,6,5
"1048",15,0,60,15,50,50,3,46,14,0,0,0,0,0,2,1,1,1,40,15,4,2,2,2,1,6,2,7,5,6,5,7,2,6,3
"1049",85,0,85,70,85,40,1,44,11,1,0,0,0,0,2,21,1,1,70,0,4,2,2,1,1,6,4,7,2,6,6,6,1,7,4
"1050",60,15,70,50,60,50,3,25,13,0,0,0,0,0,1,17,1,1,30,40,4,1,1,2,1,2,5,7,6,7,5,6,2,5,5
"1051",70,0,15,85,50,85,3,34,12,0,0,0,0,0,2,9,1,1,60,0,1,2,2,1,2,7,1,7,1,4,1,7,1,7,1
"1052",70,0,0,60,60,30,7,67,95,0,0,0,0,0,1,6,1,-1,0,40,4,2,3,1,1,7,4,7,5,7,6,7,2,7,6
"1053",70,40,70,85,85,70,2,59,2,0,0,0,0,1,2,4,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1054",70,0,85,70,85,0,3,28,14,0,0,1,0,0,1,23,1,1,85,0,1,1,1,2,1,3,2,7,2,7,6,6,1,7,2
"1055",60,50,85,40,60,60,-8,55,9,1,0,0,0,0,2,1,1,-9,70,-9,99,2,2,1,2,3,1,7,1,6,6,6,1,7,3
"1056",40,60,40,70,60,70,6,33,13,0,0,0,0,0,1,19,0,-1,30,70,99,2,2,1,2,6,3,7,2,6,1,6,2,6,2
"1057",0,50,0,0,15,60,6,44,9,0,0,0,0,1,1,1,-1,-1,0,70,6,1,2,2,2,6,3,7,2,5,5,7,3,6,2
"1058",30,0,50,50,60,30,3,-9,10,-9,-9,-9,-9,-9,2,-9,1,1,40,15,3,3,1,2,1,5,1,6,4,6,6,7,2,7,1
"1059",0,70,0,15,15,60,5,37,13,0,0,0,0,0,1,26,1,2,15,85,5,3,2,3,3,6,4,6,5,6,3,4,2,5,5
"1060",0,100,0,50,0,85,7,68,11,0,0,0,0,0,1,17,1,2,0,100,6,2,2,1,3,7,1,7,1,7,6,7,1,7,1
"1061",50,70,50,0,50,70,7,74,6,0,0,0,0,0,2,1,1,2,50,100,99,2,2,1,1,4,5,2,4,5,2,2,1,6,5
"1062",70,15,85,85,70,60,1,36,10,0,0,0,0,1,2,17,1,1,85,30,4,1,2,1,2,6,5,7,5,5,4,7,2,3,4
"1063",50,30,70,70,60,30,3,52,12,0,0,0,0,0,1,14,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1064",0,60,40,50,30,70,7,24,9,0,0,0,0,1,1,12,1,2,0,70,6,2,2,2,2,3,4,7,1,1,5,4,3,5,4
"1065",60,70,85,85,60,85,3,33,11,0,0,0,0,0,2,11,1,4,40,60,3,2,1,2,1,3,2,6,6,7,6,7,1,3,6
"1066",70,0,100,85,50,15,1,62,9,0,0,0,0,0,1,5,1,1,70,15,4,2,2,1,1,5,5,6,2,7,5,6,4,6,3
"1067",85,15,85,70,85,30,2,73,13,0,0,0,0,0,1,12,1,1,85,15,5,2,2,2,1,5,4,7,2,7,6,6,1,7,3
"1068",70,30,85,60,85,50,2,18,10,0,0,0,0,0,2,21,1,1,70,15,3,2,1,1,1,3,1,7,4,6,6,7,2,4,3
"1069",85,0,100,50,70,15,1,53,15,0,0,0,0,0,2,11,1,1,70,0,1,1,1,2,1,6,6,6,4,7,6,7,4,6,1
"1070",0,50,0,15,0,50,5,33,11,0,0,0,0,0,1,26,1,2,0,60,7,1,2,2,2,1,5,7,3,4,6,2,2,7,2
"1071",30,60,40,70,60,70,-8,61,9,0,0,0,0,0,1,14,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1072",95,96,90,100,90,90,3,79,6,0,0,0,0,0,1,11,1,2,85,100,99,2,2,1,2,7,6,5,5,5,5,5,5,5,5
"1073",70,0,70,70,60,30,1,68,13,0,0,0,0,0,2,24,1,1,80,20,3,1,1,2,1,2,3,6,4,4,7,5,1,5,5
"1074",15,85,15,15,60,70,6,29,10,0,0,0,0,0,2,5,1,2,15,85,6,2,2,1,2,5,4,6,2,6,7,7,6,6,3
"1075",85,70,70,0,85,70,3,80,9,0,0,0,0,0,2,11,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1076",0,70,0,0,15,70,7,72,10,0,0,0,0,0,2,17,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1077",15,60,70,85,85,60,2,40,9,0,0,0,0,0,2,19,1,1,60,60,4,1,1,2,2,4,1,6,3,6,2,6,4,5,4
"1078",0,50,0,50,50,50,5,25,9,0,0,0,0,0,1,15,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1079",85,0,60,70,40,50,-8,46,8,0,0,0,0,0,2,1,0,-1,85,0,99,2,2,1,2,2,4,3,3,2,3,3,3,3,3
"1080",85,0,100,100,85,15,1,60,8,1,0,0,0,0,-9,-9,1,1,100,30,4,2,2,1,2,6,4,7,3,7,5,6,1,7,4
"1081",15,85,0,15,30,85,7,49,13,0,0,0,0,0,2,21,1,2,0,85,4,2,2,1,2,7,3,7,6,6,2,7,1,6,5
"1082",60,40,40,50,60,60,5,33,13,0,0,0,0,0,2,22,1,1,60,40,4,1,1,2,1,3,5,6,2,6,6,6,2,6,5
"1083",100,0,50,85,-99,-99,-8,38,10,0,0,0,0,0,2,11,1,1,85,15,4,2,2,2,1,6,7,7,7,7,4,6,2,1,2
"1084",50,15,60,50,50,0,3,89,9,1,0,0,0,0,2,7,1,1,75,0,99,2,2,2,2,6,6,6,6,6,6,6,5,4,5
"1085",70,0,85,85,70,40,3,69,10,0,0,0,0,0,2,17,1,1,60,0,3,2,1,2,1,7,7,7,7,7,1,6,1,4,1
"1086",70,15,70,70,70,30,2,28,13,0,0,0,0,0,1,18,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1087",15,85,0,15,30,70,7,52,13,0,0,0,0,0,1,26,1,2,15,85,6,2,2,1,1,6,6,7,2,4,1,4,2,5,2
"1088",60,70,70,70,60,70,6,45,13,0,0,0,0,0,1,23,1,2,50,70,5,2,2,1,1,3,2,6,2,5,3,5,2,5,3
"1089",25,25,75,50,50,50,4,19,10,0,0,0,0,0,1,13,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1090",30,60,40,40,40,60,6,44,13,0,0,0,0,0,1,26,1,4,15,60,5,2,2,1,2,3,5,7,5,6,5,2,2,6,5
"1091",0,70,15,40,50,70,7,32,11,0,0,0,0,0,1,13,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1092",0,60,0,0,0,70,7,80,13,0,0,0,0,0,1,1,0,-1,0,70,6,2,2,1,1,4,4,7,4,6,5,7,2,4,4
"1093",50,50,70,50,30,50,4,56,6,0,0,0,0,0,2,1,0,-1,40,85,99,2,2,3,3,4,6,7,5,4,4,7,4,7,4
"1094",60,0,85,60,60,30,2,36,14,0,0,0,0,0,2,26,1,1,60,30,2,1,1,2,1,3,3,7,3,5,6,7,1,6,2
"1095",65,35,70,70,45,35,2,18,12,0,0,0,0,0,1,1,1,1,60,40,2,1,2,2,1,3,4,6,3,6,6,5,6,5,2
"1096",0,100,0,0,15,85,7,71,12,0,0,0,0,0,2,11,1,-1,0,85,6,2,2,1,1,7,2,6,2,6,6,6,5,6,6
"1097",60,0,70,60,-89,-89,4,35,10,0,0,0,0,1,2,16,1,1,60,30,99,3,2,1,3,4,4,5,4,4,5,5,4,5,5
"1098",30,40,50,60,0,0,4,29,13,0,0,0,0,0,1,15,0,-1,30,40,3,2,1,2,1,4,4,7,4,7,7,6,4,5,1
"1099",70,0,85,85,70,0,1,40,9,1,0,0,0,0,1,26,1,1,70,0,99,2,2,1,1,4,4,6,2,6,5,6,4,4,5
"1100",30,40,40,30,40,40,6,56,13,0,0,0,0,0,1,27,1,2,30,60,99,3,2,3,3,5,5,4,5,5,2,6,2,4,5
"1101",20,75,40,20,25,75,7,18,9,0,0,0,0,0,1,1,-1,-1,0,100,99,2,2,2,2,5,5,6,4,6,3,6,5,6,3
"1102",30,70,40,60,50,70,6,22,9,0,0,0,0,0,1,16,1,2,10,80,5,2,2,1,2,4,5,5,2,5,4,5,3,6,4
"1103",0,85,15,15,15,50,5,66,13,0,0,0,0,0,2,27,1,2,0,70,6,2,2,2,1,6,1,7,2,7,2,7,1,7,5
"1104",0,85,0,0,0,60,5,70,9,0,0,0,0,0,2,1,1,2,0,70,7,2,3,3,3,4,3,6,4,4,5,6,3,6,3
"1105",85,0,85,85,70,40,2,26,13,0,0,0,0,0,2,17,1,-1,85,15,3,2,1,2,1,7,5,6,5,6,1,7,2,3,2
"1106",30,60,70,70,40,40,2,55,10,0,0,0,0,0,2,22,1,3,30,50,99,2,1,1,1,6,2,7,5,7,2,6,2,6,3
"1107",0,100,0,60,0,70,5,37,10,0,0,0,0,1,2,28,-1,-1,30,100,99,2,2,1,3,7,6,6,3,7,3,6,4,7,3
"1108",0,85,0,70,0,70,7,54,9,0,0,0,0,0,2,1,1,2,0,100,6,2,1,2,2,4,5,6,4,2,2,5,1,4,4
"1109",15,50,30,30,15,60,7,64,9,0,0,0,0,0,2,15,1,2,15,60,6,2,2,2,1,2,2,7,6,4,6,6,1,5,4
"1110",40,40,50,30,30,60,7,90,10,0,0,0,0,0,2,7,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1111",85,0,85,85,70,0,2,20,9,1,0,0,0,0,1,3,0,-1,100,0,99,2,2,1,2,7,4,4,4,5,4,5,3,7,2
"1112",70,0,70,60,65,30,1,49,13,0,0,0,0,0,1,20,1,1,70,15,2,2,3,2,1,2,3,6,5,5,7,6,3,4,6
"1113",15,40,0,30,50,85,7,55,4,0,1,0,0,0,1,7,1,2,0,70,4,2,2,1,2,2,3,3,4,6,6,2,5,3,5
"1114",60,0,70,70,70,15,3,20,7,0,0,0,0,0,1,5,0,-1,70,0,4,2,3,3,3,6,5,7,2,7,6,7,1,7,1
"1115",0,85,0,0,0,30,5,67,14,0,0,0,0,0,1,25,1,2,0,85,6,2,2,1,2,4,1,6,2,7,6,6,1,6,4
"1116",100,30,100,100,85,30,2,29,13,1,0,0,0,0,1,21,1,1,85,15,2,2,2,2,2,2,6,6,3,6,5,5,2,5,2
"1117",100,0,100,100,100,50,1,55,11,0,0,0,0,0,2,24,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1118",30,30,60,15,30,30,7,54,13,0,0,0,0,0,1,25,1,3,30,30,5,1,1,2,1,3,1,7,1,6,1,7,1,6,6
"1119",40,30,50,50,40,40,4,54,9,1,0,0,0,0,1,22,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1120",15,85,50,85,-88,-88,3,38,6,0,0,0,0,0,1,9,-1,-1,0,85,99,2,1,1,2,4,4,7,5,5,3,5,3,5,7
"1121",30,50,50,70,15,40,6,24,13,0,0,0,0,0,1,28,1,3,30,40,5,1,2,2,1,7,3,6,1,5,1,6,3,5,1
"1122",40,40,85,60,50,50,4,53,8,0,0,0,0,1,1,1,1,-9,30,0,99,1,1,2,1,4,3,7,2,6,1,6,4,6,4
"1123",15,85,30,15,40,70,7,64,13,0,0,0,0,0,2,17,1,2,15,70,5,2,1,2,1,5,1,7,1,6,6,6,1,7,2
"1124",40,70,85,30,50,50,4,42,13,0,0,0,0,0,1,-9,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1125",70,40,100,50,70,30,3,24,10,0,0,0,0,0,1,12,1,3,40,15,3,2,2,1,1,6,6,6,4,5,5,6,4,5,4
"1126",60,0,85,70,70,40,3,68,13,0,0,0,0,0,2,5,1,3,60,30,4,3,2,2,1,6,6,7,6,6,3,5,1,5,2
"1127",50,0,85,60,55,45,3,45,13,0,0,0,0,0,1,20,1,3,15,15,2,1,1,2,1,6,2,5,4,7,5,6,4,6,1
"1128",0,60,0,0,40,70,6,34,11,0,0,0,0,0,2,14,1,2,0,85,7,2,2,1,1,5,2,7,5,5,5,7,2,5,2
"1129",60,0,70,50,50,50,4,37,10,0,0,0,0,0,2,8,0,-1,60,30,99,2,2,1,1,5,3,6,3,4,5,6,4,5,4
"1130",85,60,85,85,60,50,1,72,9,1,0,0,0,0,2,5,1,1,85,70,4,2,2,1,2,4,4,4,4,4,6,7,4,7,6
"1131",85,30,100,85,70,50,1,71,12,0,0,0,0,0,2,11,1,1,85,40,2,1,1,2,1,5,2,5,5,6,4,6,3,4,4
"1132",0,60,0,0,0,30,5,75,10,0,0,0,0,0,1,19,1,2,0,70,7,1,1,2,1,4,4,6,2,7,6,5,2,2,7
"1133",0,70,60,15,40,60,5,23,13,0,0,0,0,0,1,7,1,-1,15,70,5,2,2,1,2,5,4,6,5,7,2,7,2,7,5
"1134",0,40,30,0,0,30,4,53,13,0,0,0,0,0,1,13,1,2,0,60,5,1,1,2,1,6,3,7,5,6,4,7,2,6,2
"1135",85,15,85,70,70,30,2,56,15,1,0,0,0,0,2,19,1,1,100,50,5,2,1,1,1,3,1,7,2,6,7,7,1,7,1
"1136",60,0,85,70,70,0,1,21,11,0,0,0,0,1,2,5,1,1,60,0,1,1,2,1,2,1,4,7,7,6,7,7,6,2,1
"1137",30,60,40,40,50,50,5,53,9,0,0,0,0,0,2,17,1,2,40,60,4,2,2,1,1,6,4,7,7,6,3,5,2,6,1
"1138",0,70,0,0,15,60,5,46,9,0,0,0,0,0,1,25,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1139",100,0,100,85,100,0,1,57,9,0,0,0,0,0,2,21,1,1,85,0,4,1,1,2,1,7,1,7,1,7,2,6,2,6,4
"1140",0,15,0,0,15,60,7,24,12,0,0,0,0,0,2,7,1,2,0,60,6,2,1,1,1,3,1,6,1,7,6,6,3,7,2
"1141",70,30,85,70,100,30,1,85,9,0,0,0,0,0,1,8,1,1,50,60,99,2,1,1,2,4,5,4,3,5,5,5,5,5,4
"1142",0,85,0,0,0,85,7,56,9,0,0,0,0,0,2,9,1,2,0,85,99,2,2,1,3,5,4,6,4,5,4,6,4,5,4
"1143",0,70,0,15,15,60,6,38,10,0,0,0,0,0,1,27,1,2,0,95,6,2,2,2,1,5,2,7,3,5,7,6,2,7,4
"1144",40,0,70,70,40,30,2,38,13,1,0,0,0,0,2,1,1,1,70,15,3,2,2,2,2,5,5,5,5,6,3,7,3,4,3
"1145",40,70,15,50,40,60,4,30,11,0,0,0,0,0,2,17,0,-1,40,60,99,2,1,1,1,2,4,7,6,3,7,6,2,6,2
"1146",60,0,0,60,30,30,4,58,7,0,0,0,0,0,2,1,-1,-1,70,0,99,3,3,3,3,6,2,7,2,6,2,7,1,6,1
